timestamp,open,high,low,close,volume,vwap,atr_14,spread_pct,liquidity_score,oi,mse_state,regime,ipse_alignment,microstructure_state,mps_state
2026-06-01T00:00:00Z,710.54,710.67,710.19,710.57,99.958,710.47666667,0.71057,0.05,0.9,0,TREND_UP,NORMAL,ALIGNED,HEALTHY,ALLOW
2026-06-01T00:01:00Z,710.58,710.71,709.93,709.93,81.974,710.19,0.78,0.05,0.9,0,TREND_DOWN,NORMAL,NEUTRAL,HEALTHY,ALLOW
2026-06-01T00:02:00Z,709.93,710.86,709.91,710.85,137.155,710.54,0.95,0.05,0.9,0,TREND_UP,NORMAL,ALIGNED,HEALTHY,ALLOW
2026-06-01T00:03:00Z,710.85,711.39,710.84,711.3,102.126,711.17666667,0.7113,0.05,0.9,0,TREND_UP,NORMAL,ALIGNED,HEALTHY,ALLOW
2026-06-01T00:04:00Z,711.3,711.36,710.53,710.93,153.164,710.94,0.83,0.05,0.9,0,TREND_DOWN,NORMAL,NEUTRAL,HEALTHY,ALLOW
2026-06-01T00:05:00Z,710.92,711.04,709.55,710.42,453.232,710.33666667,1.49,0.05,0.9,0,TREND_DOWN,NORMAL,NEUTRAL,HEALTHY,ALLOW
2026-06-01T00:06:00Z,710.43,710.97,710.25,710.63,235.627,710.61666667,0.72,0.05,0.9,0,TREND_UP,NORMAL,ALIGNED,HEALTHY,ALLOW
2026-06-01T00:07:00Z,710.62,710.72,710.13,710.72,82.997,710.52333333,0.71072,0.05,0.9,0,TREND_UP,NORMAL,ALIGNED,HEALTHY,ALLOW
2026-06-01T00:08:00Z,710.73,710.84,710.0,710.01,35.444,710.28333333,0.84,0.05,0.9,0,TREND_DOWN,NORMAL,NEUTRAL,HEALTHY,ALLOW
2026-06-01T00:09:00Z,710.01,710.13,709.69,709.7,55.377,709.84,0.7097,0.05,0.9,0,TREND_DOWN,NORMAL,NEUTRAL,HEALTHY,ALLOW
2026-06-01T00:10:00Z,709.7,710.64,709.5,710.35,246.517,710.16333333,1.14,0.05,0.9,0,TREND_UP,NORMAL,ALIGNED,HEALTHY,ALLOW
2026-06-01T00:11:00Z,710.34,710.35,709.68,710.05,113.637,710.02666667,0.71005,0.05,0.9,0,TREND_DOWN,NORMAL,NEUTRAL,HEALTHY,ALLOW
2026-06-01T00:12:00Z,710.01,710.01,708.93,708.94,123.936,709.29333333,1.08,0.05,0.9,0,TREND_DOWN,NORMAL,NEUTRAL,HEALTHY,ALLOW
2026-06-01T00:13:00Z,708.94,709.29,708.94,709.29,42.386,709.17333333,0.70929,0.05,0.9,0,TREND_UP,NORMAL,ALIGNED,HEALTHY,ALLOW
2026-06-01T00:14:00Z,709.28,709.65,709.2,709.62,74.756,709.49,0.78,0.05,0.9,0,TREND_UP,NORMAL,ALIGNED,HEALTHY,ALLOW
2026-06-01T00:15:00Z,709.63,710.04,709.32,709.41,37.535,709.59,0.77571429,0.05,0.9,0,TREND_DOWN,NORMAL,NEUTRAL,HEALTHY,ALLOW
